"","WPcData.fcst","WPcData.lower","WPcData.upper","WPcData.CI","V5"
"25",12.0249889841584,9.39559899372398,14.6543789745929,2.62938999043444,11.7506466946
"26",11.9495163639498,9.24886669315846,14.6501660347411,2.70064967079131,11.7839771353
"27",11.8629960914182,9.0896669045021,14.6363252783344,2.77332918691613,11.7464468506
"28",11.8153395407249,8.97305554384302,14.6576235376067,2.84228399688183,11.7626068784
"29",11.7615530975964,8.84960236515111,14.6735038300417,2.91195073244529,11.6835926279
"30",11.6538828922953,8.6744985131384,14.6332672714523,2.97938437915695,11.6423136109
"31",11.6030300377305,8.55696890786051,14.6490911676006,3.04606112987002,11.5760657355
"32",11.5297967441672,8.41786731449312,14.6417261738413,3.11192942967408,11.3881458596
"33",11.4660388598732,8.28894995747317,14.6431277622733,3.17708890240006,11.3082362156
"34",11.4064447137476,8.16537273728942,14.6475166902058,3.2410719764582,11.1594343498
"35",11.3768123829866,8.07312411138002,14.6805006545931,3.30368827160654,11.137620881
"36",11.3462847915384,7.98001721662045,14.7125523664563,3.36626757491791,11.1149751339
"37",11.2695544793633,7.84239466069276,14.6967142980338,3.4271598186705,11.096614813
"38",11.228200864693,7.741177621269,14.715224108117,3.48702324342399,10.8837328379
"39",11.1725122850429,7.62578064515222,14.7192439249336,3.5467316398907,10.7304943855
"40",11.1338931070096,7.52801334897517,14.739772865044,3.60587975803441,10.66502106
"41",11.0770466429615,7.41236446495425,14.7417288209687,3.66468217800721,10.6316849187
"42",11.0372585947599,7.3149379125722,14.7595792769477,3.72232068218774,10.6441269295
"43",11.0008294303251,7.2206300080229,14.7810288526273,3.78019942230218,10.5512629467
"44",10.9298387816313,7.09202923344264,14.7676483298199,3.83780954818863,10.2944278872
"45",10.8875039998261,6.99218634767764,14.7828216519745,3.89531765214844,10.1662819467
"46",10.8337098366121,6.88087896248286,14.7865407107414,3.95283087412925,9.9275049598
"47",10.7867226719285,6.77685037311482,14.7965949707422,4.00987229881369,9.8695413356
"48",10.7327085630458,6.66571881527565,14.7996983108159,4.06698974777014,9.8321858242
"49",10.6922935495231,6.56926310378251,14.8153239952636,4.12303044574056,9.6876277143
"50",10.6481262369928,6.46884849948703,14.8274039744986,4.1792777375058,9.5635630667
"51",10.5774786925843,6.34236668523776,14.8125906999308,4.23511200734652,9.3773102133
"52",10.5336543572587,6.24310749151289,14.8242012230045,4.29054686574582,9.1700324879
"53",10.4843182607135,6.13862819869668,14.8300083227303,4.34569006201683,8.868816035
"54",10.4335737787899,6.03377631985347,14.8333712377264,4.39979745893647,8.6522680146
"55",10.3792664397764,5.92604056726227,14.8324923122906,4.45322587251415,8.388176139
"56",10.3358435806196,5.83047485377047,14.8412123074687,4.5053687268491,8.1697526538
"57",10.2935961818016,5.73648150384834,14.8507108597548,4.55711467795321,7.8857856333
"58",10.2268351033055,5.61902936393836,14.8346408426726,4.60780573936711,7.6471960337
"59",10.1816981015135,5.52424590466835,14.8391502983587,4.65745219684518,7.3175698959
"60",10.1315455500266,5.42545980982222,14.837631290231,4.70608574020441,7.1003939098
"61",10.0821115611646,5.32867293467825,14.8355501876509,4.75343862648632,6.9481191662
"62",10.032669492965,5.23308679633934,14.8322521895907,4.7995826966257,6.8237985155
"63",9.99180757515082,5.14744752466099,14.8361676256407,4.84436005048983,6.8070253801
"64",9.95349736585567,5.06516596282859,14.8418287688827,4.88833140302708,6.7957077104
"65",9.89729872080123,4.96601462936141,14.8285828122411,4.93128409143983,6.819613349
"66",9.85952411331342,4.88635632969471,14.8326918969321,4.97316778361871,6.8275537913
"67",9.81605779695642,4.80191965580626,14.8301959381066,5.01413814115016,6.8421021747
"68",9.7724106124599,4.71849527482515,14.8263259500946,5.05391533763474,6.8256552181
"69",9.72959466295253,4.63682160833514,14.8223677175699,5.09277305461739,6.731151189
"70",9.69463261634023,4.56406286714808,14.8252023655324,5.13056974919215,6.7341643638
"71",9.66134313557976,4.49367579806781,14.8290104730917,5.16766733751195,6.6588591153
"72",9.61313662139491,4.40920196591569,14.8170712768741,5.20393465547922,6.6132676435
"73",9.58004453561436,4.34071622566634,14.8193728455624,5.23932830994803,6.4806097355
"74",9.54496719131335,4.27098798445211,14.8189463981746,5.27397920686124,6.3788617708
"75",9.50830999255025,4.20067877800278,14.8159412070977,5.30763121454746,6.2809394606
"76",9.47365123479962,4.13314799352242,14.8141544760768,5.3405032412772,6.1674808658
"77",9.44711346606564,4.07464177975338,14.8195851523779,5.37247168631227,6.0635500837
"78",9.42118583684987,4.01733357234287,14.8250381013569,5.40385226450701,5.9909198765
"79",9.38173928310867,3.94722196119212,14.8162566050252,5.43451732191655,5.9404268559
"80",9.35432675985698,3.88993981914458,14.8187137005694,5.4643869407124,5.8550366085
"81",9.32618699496414,3.83260867256998,14.8197653173583,5.49357832239415,5.7921428385
"82",9.29578914398905,3.77386038813094,14.8177178998472,5.52192875585811,5.7654257541
"83",9.26913363685196,3.71960058725288,14.818666686451,5.54953304959907,5.6719843715
"84",9.24836730960657,3.67202458202573,14.8247100371874,5.57634272758084,5.6631271961
"85",9.22762916320032,3.62503426375977,14.8302240626409,5.60259489944054,5.6442213477
"86",9.19585709480287,3.5676505059832,14.8240636836225,5.62820658881967,5.6196585013
"87",9.17391206950383,3.52077240643106,14.8270517325766,5.65313966307277,5.5845373678
"88",9.15050836353807,3.47302694903928,14.8279897780369,5.67748141449879,5.5571175706
"89",9.12459256429726,3.42347506886706,14.8257100597275,5.70111749543019,5.5622796723
"90",9.10267702035795,3.37856747455507,14.8267865661608,5.72410954580288,5.645475716
"91",9.08567029909685,3.3391948629536,14.8321457352401,5.74647543614325,5.7385789539
"92",9.0680991896546,3.29974088838086,14.8364574909283,5.76835830127374,5.8341758341
"93",9.0410388926578,3.25131119290845,14.8307665924072,5.78972769974936,5.8537523896
"94",9.0224205473949,3.21187250063905,14.8329685941508,5.81054804675585,5.9265854043
"95",9.00326156393073,3.17235301444624,14.8341701134152,5.83090854948448,5.8359930647
"96",8.98135192440527,3.13066413455159,14.8320397142589,5.85068778985367,5.850660656
"97",8.96272359577236,3.09279368519229,14.8326535063524,5.86992991058006,5.8331180231
"98",8.94836210365969,3.05971443026732,14.8370097770521,5.88864767339237,5.82203562
"99",8.93311793303554,3.02616648656038,14.8400693795107,5.90695144647515,5.726727167
"100",8.90990752810011,2.98509003403206,14.8347250221682,5.92481749406806,5.6517789293
"101",8.8935521609756,2.95135622218462,14.8357480997666,5.94219593879098,5.577763961
"102",8.87740685451607,2.91826315865952,14.8365505503726,5.95914369585655,5.443506544
"103",8.85874815379949,2.88318621911541,14.8343100884836,5.97556193468408,5.4275723381
"104",8.84369478983325,2.85222026336925,14.8351693162972,5.991474526464,5.3930071375
"105",8.8326920555317,2.82579592647153,14.8395881845919,6.00689612906017,5.3697728525
"106",8.82049454038557,2.79857248348024,14.8424165972909,6.02192205690533,5.2973586944
"107",8.80167724981356,2.7651394650263,14.8382150346008,6.03653778478725,5.2448537256
"108",8.78877475325905,2.73806841194842,14.8394810945697,6.05070634131063,5.1596005016
"109",8.77625405873591,2.71178261185515,14.8407255056167,6.06447144688076,5.0645426569
"110",8.76102770169975,2.68326136878439,14.8387940346151,6.07776633291536,5.0167147471
"111",8.74957385077949,2.65897423951239,14.8401734620466,6.0905996112671,4.9644027808
"112",8.74181458683363,2.63880690873016,14.8448222649371,6.10300767810347,4.9308157434
"113",8.73286329969179,2.61779099284953,14.8479356065341,6.11507230684226,4.8479450728
"114",8.71856244105821,2.59177357671468,14.8453513054017,6.12678886434353,4.8606952536
"115",8.70938060724345,2.57124527347639,14.8475159410105,6.13813533376706,4.8127237652
"116",8.70053764352431,2.55138484355813,14.8496904434905,6.14915279996618,4.7782272632
"117",8.68913878879623,2.52934671277964,14.8489308648128,6.15979207601659,4.7964123461
"118",8.68118515653228,2.51112938929568,14.8512409237689,6.17005576723659,4.8293668904
"119",8.67643496982683,2.49644636672949,14.8564235729242,6.17998860309734,4.8316331232
"120",8.67044193677554,2.48078901957024,14.8600948539809,6.18965291720531,4.8638915639
"121",8.66000776160194,2.46095826269317,14.8590572605107,6.19904949890877,4.8621345935
"122",8.65386344805272,2.44570483256914,14.8620220635363,6.20815861548359,5.013849981
"123",8.64817568052659,2.43116366792096,14.8651876931322,6.21701201260563,4.9437810947
"124",8.64016883841967,2.41460170360813,14.8657359732312,6.22556713481154,4.9123880598
"125",8.63528973757351,2.40146701924235,14.8691124559047,6.23382271833116,4.8864400222
"126",8.633308058566,2.39149183502516,14.8751242821068,6.24181622354084,4.8904702415
"127",8.62993885173707,2.38034129469637,14.8795364087778,6.2495975570407,4.8450001352
"128",8.62275220960121,2.36558509055429,14.8799193286481,6.25716711904693,4.8610953553
"129",8.61910537130278,2.35459926491747,14.8836114776881,6.26450610638532,4.8262826412
"130",8.61585875195921,2.3442240613578,14.8874934425606,6.27163469060141,4.7837116224
"131",8.61036483694667,2.33184563471735,14.888884039176,6.27851920222933,4.7707039189
"132",8.60783128415976,2.32267598583701,14.8929865824825,6.28515529832275,4.7570862535
"133",8.60801389182893,2.31643687552959,14.8995909081283,6.29157701629933,4.9018080864
"134",8.6067343507719,2.30890690718393,14.9045617943599,6.29782744358797,4.9321384368
"135",8.60218187168279,2.29827478255508,14.9060889608105,6.3039070891277,4.9622236822
"136",8.60059669083355,2.29079417156557,14.9103992101015,6.30980251926798,4.9709642283
"137",8.59929722644248,2.28376739628918,14.9148270565958,6.31552983015331,4.9887615905
"138",8.59581348364574,2.27474942149746,14.916877545794,6.32106406214828,5.0762600451
"139",8.59499770278,2.26859983718785,14.9213955683722,6.32639786559215,5.1187074237
"140",8.59655948556234,2.26499598953639,14.9281229815883,6.33156349602595,5.1722915319
"141",8.59666038709001,2.26006282737858,14.9332579468014,6.33659755971143,5.1888748832
"142",8.59402865899762,2.25252766328167,14.9355296547136,6.34150099571595,5.2075963273
"143",8.59391245442003,2.24764879810067,14.9401761107394,6.34626365631936,5.2077686689
"144",8.59398467093761,2.24308669007995,14.9448826517953,6.35089798085766,5.1729146645
"145",8.59209003269698,2.23670668285198,14.947473382542,6.355383349845,5.2185773247
"146",8.59261504468726,2.23290368146749,14.952326407907,6.35971136321977,5.2187670147
"147",8.59523107733572,2.23132081667611,14.9591413379953,6.36391026065961,5.229153635
"148",8.59637390288521,2.22836495391294,14.9643828518575,6.36800894897227,5.2599331503
"149",8.59518190183932,2.22317439129787,14.9671894123808,6.37200751054145,5.3117198414
"150",8.59611150135946,2.2202141923634,14.9720088103555,6.37589730899606,5.3416723474
"151",8.59720049821826,2.21751389457423,14.9768871018623,6.37968660364404,5.3040049233
"152",8.59654021259743,2.21318298487324,14.9798974403216,6.38335722772419,5.3513683694
"153",8.59808952102049,2.21118867538628,14.9849903666547,6.38690084563421,5.3628525868
"154",8.60156765069539,2.21122631285793,14.9919089885328,6.39034133783746,5.4029166864
"155",8.60363391811053,2.20993081979672,14.9973370164243,6.39370309831381,5.4469983831
"156",8.60369538211769,2.20670922551227,15.0006815387231,6.39698615660542,5.5290176463
"157",8.60554248160878,2.20535895130547,15.0057260119121,6.40018353030332,5.5730274147
"158",8.60747704975783,2.20417641270357,15.0107776868121,6.40330063705426,5.5594955542
"159",8.60780239300238,2.20147957673892,15.0141252092658,6.40632281626346,5.602896147
"160",8.61013435427379,2.20089184329781,15.0193768652498,6.40924251097598,5.6388433274
"161",8.61421943942221,2.20213902032687,15.0262998585175,6.41208041909534,5.638553106
"162",8.61695067078241,2.20209283046193,15.0318085111029,6.41485784032048,5.6435793585
"163",8.61798137014918,2.20040623602196,15.0355565042764,6.41757513412721,5.6928276009
"164",8.62054468343391,2.20031732712464,15.0407720397432,6.42022735630927,5.7337839208
"165",8.62311551770405,2.20029686922231,15.0459341661858,6.42281864848174,5.7599460647
"166",8.6242083712613,2.19887131096697,15.0495454315556,6.42533706029432,5.828042145
"167",8.62708959522006,2.19931423087651,15.0548649595636,6.42777536434355,5.8963920812
"168",8.63150148641209,2.20135019975675,15.0616527730674,6.43015128665535,5.9282577524
"169",8.63459961957685,2.20211691261935,15.0670823265343,6.4324827069575,5.9625292678
"170",8.63623677521397,2.20146715082729,15.0710063996006,6.43476962438668,5.9918586987
"171",8.63917220924948,2.20216419236702,15.0761802261319,6.43700801688246,6.0204442056
"172",8.6420441560107,2.20284360980061,15.0812447022208,6.43920054621009,5.9984590522
"173",8.64359088039897,2.20225421691792,15.08492754388,6.44133666348105,6.0536645119
"174",8.64673835626288,2.20332872955854,15.0901479829672,6.44340962670433,6.0735092437
"175",8.65123686248613,2.20580259777926,15.096671127193,6.44543426470687,6.0231019506
"176",8.65447641398813,2.20705122016842,15.1019016078078,6.44742519381971,6.0628216905
"177",8.65643504337195,2.20705306780028,15.1058170189436,6.44938197557167,6.0331121318
"178",8.65947075405385,2.20816955967856,15.1107719484292,6.4513011943753,6.0372686094
"179",8.66237789904755,2.20919364820902,15.1155621498861,6.45318425083853,6.0138550171
"180",8.66408523357072,2.2090634665582,15.1191070005832,6.45502176701252,6.0342299037
"181",8.66721922647535,2.21041147959928,15.1240269733514,6.45680774687607,6.007110361
"182",8.67155847469094,2.21300383552622,15.1301131138556,6.45855463916471,6.1019956462
"183",8.67471698564106,2.21444212078626,15.1349918504959,6.4602748648548,6.1701740045
"184",8.67676259372427,2.21479445646813,15.1387307309804,6.46196813725615,6.1680555658
"185",8.67971257774325,2.21608075250038,15.1433444029861,6.46363182524287,6.2047592681
"186",8.68247400115929,2.217207320848,15.1477406814706,6.46526668031129,6.1649818419
"187",8.68413548030077,2.21727077447868,15.1510001861229,6.4668647058221,6.2048175963
"188",8.68706360035401,2.21864288287184,15.1554843178362,6.46842071748217,6.1942419168
"189",8.69105271869439,2.22110750719986,15.1609979301889,6.46994521149454,6.2043429946
"190",8.69392867081428,2.22247990501853,15.16537743661,6.47144876579575,6.1855183146
"191",8.6958382200025,2.22290700977653,15.1687694302285,6.47293121022597,6.1611529097
"192",8.6985192724693,2.22412867488806,15.1729098700505,6.47439059758123,6.1703325217
"193",8.70097345461934,2.22514609673008,15.1768008125086,6.47582735788926,6.1323834236
"194",8.7024360881406,2.22520151417689,15.1796706621043,6.47723457396371,6.1261989671
"195",8.70502844158291,2.22642078927782,15.183636093888,6.47860765230508,6.1609279937
"196",8.7085489337526,2.2285935318192,15.188504335686,6.4799554019334,6.193782039
"197",8.711026310594,2.22973963475788,15.1923129864301,6.48128667583613,6.2079444338
"198",8.71265896680422,2.23005772790741,15.195260205701,6.48260123889681,6.2265518426
"199",8.71494004080193,2.23104252303613,15.1988375585677,6.48389751776579,6.252048634
"200",8.71696266797161,2.23178708723041,15.2021382487128,6.4851755807412,6.2385532606
"201",8.71810119920588,2.23167191099499,15.2045304874168,6.48642928821089,6.236635048
"202",8.72025430342192,2.23259965875958,15.2079089480843,6.48765464466234,6.2238392639
"203",8.72322883777134,2.23436975857546,15.2120879169672,6.48885907919588,6.2827213014
"204",8.72524041109066,2.23519038996136,15.21529043222,6.4900500211293,6.2943584612
"205",8.72651397921842,2.23528668476139,15.2177412736754,6.49122729445703,6.3197328886
"206",8.72833042741352,2.2359407059588,15.2207201488682,6.49238972145472,6.2766573924
"207",8.72986307134836,2.23632590515721,15.2234002375395,6.49353716619115,6.278744099
"208",8.73059897940483,2.23593475026947,15.2252632085402,6.49466422913536,6.3011337747
"209",8.73223900083223,2.23647149196677,15.2280065096977,6.49576750886546,6.2978714936
"210",8.73460288858122,2.23774957121869,15.2314562059437,6.49685331736253,6.3808219611
"211",8.73608099413883,2.23815299272659,15.2340089955511,6.49792800141224,6.4472308848
"212",8.73691609050153,2.23792453137042,15.2359076496326,6.49899155913111,6.4986304032
"213",8.73821065229484,2.23816744472511,15.2382538598646,6.50004320756974,6.5883368257
"214",8.73920530672381,2.23812254814047,15.2402880653071,6.50108275858333,6.6380131277
"215",8.7394809708553,2.23737543444873,15.2415865072619,6.50210553640657,6.7440113773
"216",8.74056148801853,2.23745283535023,15.2436701406868,6.5031086526683,6.7686320826
"217",8.74227310624067,2.23817564201022,15.2463705704711,6.50409746423045,6.7808144716
"218",8.74316589964939,2.23808853893936,15.2482432603594,6.50507736071004,6.8161058754
"219",8.7434942512012,2.23744582996917,15.2495426724332,6.50604842123203,6.832625092
"220",8.74421005919668,2.23719992510327,15.2512201932901,6.50701013409341,6.8882750797
"221",8.74461690654197,2.23665463356377,15.2525791795202,6.5079622729782,6.8585563511
"222",8.74438057347244,2.23547983857895,15.2532813083659,6.50890073489349,6.8714155043
"223",8.74486544302465,2.23504241331416,15.2546884727351,6.50982302971049,6.8775378815
"224",8.74590209691627,2.23516838661773,15.2566358072148,6.51073371029853,6.9727550529
"225",8.74618788815068,2.23455055316041,15.2578252231409,6.51163733499027,7.0590543792
"226",8.74597865199649,2.23344462872119,15.2585126752718,6.5125340232753,7.1368214876
"227",8.74609294526514,2.23266949112641,15.2595163994039,6.51342345413873,7.2261976702
"228",8.7458926331819,2.23158727884416,15.2601979875196,6.51430535433774,7.4571490919
"229",8.74511735397847,2.2299412644794,15.2602934434775,6.51517608949907,7.6173240848
"230",8.74498928493843,2.22895575850496,15.2610228113719,6.51603352643347,7.7303919846
"231",8.74534641865293,2.22846485920991,15.262227978096,6.51688155944302,7.8148730533
"232",8.74502179867518,2.2272977306653,15.2627458666851,6.51772406800989,7.7680010907
"233",8.7442664460806,2.2257051981146,15.2628276940466,6.518561247966,7.8131160968
"234",8.74378383019305,2.22439085538279,15.2631768050033,6.51939297481026,7.7613672839
"235",8.74298852467671,2.2227695436658,15.2632075056876,6.52021898101092,7.7450183127
"236",8.74167904302344,2.22064297407028,15.2627151119766,6.52103606895316,7.7827805769
"237",8.74094944182773,2.21910702139791,15.2627918622576,6.52184242042982,7.7354468703
"238",8.74064521419195,2.21800384199589,15.263286586388,6.52264137219606,7.8208039543
"239",8.73972321263991,2.21628697296175,15.2631594523181,6.52343623967816,7.982163427
"240",8.73842761973536,2.21420033695439,15.2626549025163,6.52422728278098,8.1513987796
"241",8.73736432992678,2.2123498013486,15.262378858505,6.52501452857818,8.3460270905
"242",8.73599630019743,2.21019857384357,15.2617940265513,6.52579772635386,8.4550012562
"243",8.73417164102855,2.20759757903488,15.2607457030222,6.52657406199367,8.5935936813
"244",8.73287011134352,2.20552814168932,15.2602120809977,6.5273419696542,8.7235907143
"245",8.73194244692538,2.20383814732294,15.2600467465278,6.52810429960244,8.8541707759
"246",8.73045651558951,2.20159264707484,15.2593203841042,6.52886386851467,8.9877323195
"247",8.72864692947892,2.19902597708239,15.2582678818755,6.52962095239653,9.1152346769
"248",8.72703498173715,2.19665931469892,15.2574106487754,6.53037566703823,9.2056136431
"249",8.72512861122225,2.1940008524763,15.2562563699682,6.53112775874595,9.140531824
"250",8.72281875576549,2.19094403726125,15.2546934742697,6.53187471850424,9.2668609141
"251",8.72098333882228,2.18836816524349,15.2535985124011,6.53261517357878,9.3617037013
"252",8.71947880169932,2.18612724607431,15.2528303573243,6.53335155562501,9.4598469115
"253",8.71747406381226,2.18338780996533,15.2515603176592,6.53408625384693,9.6397104606
"254",8.71519157862559,2.18037202948732,15.2500111277639,6.53481954913827,9.8223046214
"255",8.71307793076209,2.17752630941424,15.2486295521099,6.53555162134785,9.8743306719
"256",8.71068221126806,2.17439999722752,15.2469644253086,6.53628221404054,9.947753249
"257",8.7079303182538,2.17092123854648,15.2449393979611,6.53700907970732,10.1907194824
"258",8.70560864022472,2.16787763030322,15.2433396501462,6.5377310099215,10.3357346625
"259",8.70358020942582,2.16513013101586,15.2420302878358,6.53845007840996,10.6066144853
"260",8.70110574754616,2.16193743454924,15.2402740605431,6.53916831299692,10.9523992206
"261",8.69839487502438,2.15850887538405,15.2382808746647,6.53988599964033,11.2579254784
"262",8.69583002158024,2.155226650703,15.2364333924575,6.54060337087723,11.5232687479
"263",8.69299849305784,2.15167831579818,15.2343186703175,6.54132017725966,11.7368329149
"264",8.68985396471741,2.14781955876001,15.2318883706748,6.5420344059574,12.0120244237
"265",8.68710041784478,2.14435543157172,15.2298454041178,6.54274498627306,12.197292962
"266",8.68460708113957,2.14115340143012,15.228060760849,6.54345367970945,12.2993205671
"267",8.68171692090333,2.13755471915124,15.2258791226554,6.54416220175208,12.5294944915
"268",8.67862649511096,2.13375566750824,15.2234973227137,6.54487082760272,12.6738695849
"269",8.67566316411045,2.13008335028741,15.2212429779335,6.54557981382304,12.7013536403
"270",8.67244982681043,2.1261609167253,15.2187387368956,6.54628891008513,12.8300620438
"271",8.66896324813584,2.1219669468035,15.2159595494682,6.54699630133234,13.0631446804
"272",8.66583414452207,2.11813312115225,15.2135351678919,6.54770102336982,13.2522365008
"273",8.66293770363703,2.11453314087713,15.2113422663969,6.54840456275989,13.4881605229
"274",8.65969042433564,2.11058206255296,15.2087987861183,6.54910836178268,13.6653391198
"275",8.65627541928066,2.10646274764666,15.2060880909146,6.54981267163399,13.9670887757
"276",8.65297187185469,2.10245411921629,15.2034896244931,6.5505177526384,13.7381436056
"277",8.64943536662168,2.09821201815675,15.2006587150866,6.55122334846493,13.7046768391
"278",8.64566146824508,2.09373365810007,15.1975892783901,6.55192781014501,13.8698076465
"279",8.64221537715236,2.08958511869725,15.1948456356075,6.55263025845511,13.9032691911
"280",8.6389786202716,2.08564667814685,15.1923105623964,6.55333194212476,13.8723571085
"281",8.63543407585193,2.08140000541203,15.1894681462918,6.5540340704399,13.7801453914
"282",8.63175161692151,2.07701474549784,15.1864884883452,6.55473687142367,13.6486021964
"283",8.6281684149913,2.07272781056026,15.1836090194223,6.55544060443104,13.5176774591
"284",8.62437008157076,2.06822506885261,15.1805150942889,6.55614501271814,13.4563461056
"285",8.6203667588302,2.06351816102991,15.1772153566305,6.55684859780029,13.3831444026
"286",8.61666457995336,2.0591140232836,15.1742151366231,6.55755055666976,13.3010780901
"287",8.61315140273655,2.05489946791521,15.1714033375579,6.55825193482134,13.2905533924
"288",8.60936952599597,2.05041578196074,15.1683232700312,6.55895374403523,13.2961092364
"289",8.60547606744137,2.04581987709231,15.1651322577904,6.55965619034906,13.3716023638
"290",8.60167214295454,2.04131261573201,15.1620316701771,6.56035952722252,13.242055382
"291",8.5976712952551,2.03660779426617,15.158734796244,6.56106350098893,13.2845591088
"292",8.59349496737021,2.03172821776976,15.1552617169707,6.56176674960045,13.512084561
"293",8.58959631455322,2.02712777775126,15.1520648513552,6.56246853680196,13.5647843973
"294",8.58586933367923,2.02269960056803,15.1490390667904,6.5631697331112,13.6053131443
"295",8.58190913478741,2.01803795301739,15.1457803165574,6.56387118177002,13.5303825029
"296",8.57786045631465,2.0132873911995,15.1424335214298,6.56457306511515,13.4699212461
"297",8.57389318372064,2.00861756040634,15.1391688070349,6.5652756233143,13.4851910058
"298",8.56974656921268,2.00376796387754,15.1357251745478,6.56597860533514,13.4140544273
"299",8.56545087774622,1.99877010764838,15.132131647844,6.56668077009783,13.307574443
"300",8.56141201059694,1.99403057191162,15.1287934492823,6.56738143868532,13.2167549935
"301",8.5575301095509,1.98944877788806,15.1256114412137,6.56808133166284,13.3412828991
"302",8.5534474085156,1.98466625893475,15.1222285580964,6.56878114958085,13.3808618459
"303",8.54929683289913,1.97981577996095,15.1187778858373,6.56948105293817,13.4161543405
"304",8.54522108262016,1.97503981514986,15.1154023500905,6.57018126747031,13.4151856136
"305",8.54098288288823,1.97010133430721,15.1118644314692,6.57088154858102,13.3694571615
"306",8.5366190009028,1.96503823447249,15.1081997673331,6.57158076643031,13.5683443547
"307",8.53249287995879,1.96021458428079,15.1047711756368,6.572278295678,13.4925651074
"308",8.52851075878468,1.95553602733332,15.101485490236,6.57297473145135,13.5935564265
"309",8.52435699485375,1.95068633875987,15.0980276509476,6.57367065609388,13.8326377918
"310",8.52015345531701,1.9457872421083,15.0945196685257,6.57436621320871,13.7549527529
"311",8.51601941484727,1.94095779852196,15.0910810311726,6.57506161632531,13.9242923859
"312",8.51173920172974,1.93598256911715,15.0874958343423,6.57575663261259,14.2942534011
"313",8.50735415977797,1.93090392223906,15.0838043973169,6.5764502375389,14.7426386619
"314",8.50318953059357,1.92604767233964,15.0803313888475,6.57714185825393,15.486953507
"315",8.49915744844262,1.92132546239138,15.0769894344939,6.57783198605124,16.5444708171
"316",8.494979654452,1.91645854861613,15.0735007602879,6.57852110583587,17.2588080415
"317",8.49076760392329,1.91155825604147,15.0699769518051,6.57920934788182,17.6124215148
"318",8.48662046787852,1.90672355371642,15.0665173820406,6.57989691416211,18.0152097573
"319",8.48234248576111,1.90175889954796,15.0629260719743,6.58058358621316,18.2964040118
"320",8.47797812609633,1.89670968841662,15.059246563776,6.58126843767971,18.8252937333
"321",8.4738184417047,1.89186749620826,15.0557693872011,6.58195094549645,19.1386391843
"322",8.46978132291706,1.88714980816658,15.0524128376675,6.58263151475048,19.9332206264
"323",8.46562166125681,1.88231111108664,15.048932211427,6.58331055017017,20.2463745429
"324",8.46144112886116,1.87745295731285,15.0454293004095,6.58398817154831,20.4841912705
"325",8.45732153844591,1.87265696834933,15.0419861085425,6.58466457009659,20.720203863
"326",8.45308529213392,1.86774574834003,15.0384248359278,6.58533954379388,20.6241766813
"327",8.44877875756671,1.86276649969866,15.0347910154347,6.58601225786804,20.7690556879
"328",8.44466237434577,1.85798013745155,15.03134461124,6.58668223689422,21.1233354423
"329",8.44065964706428,1.85330983156173,15.0280094625668,6.58734981550255,20.8118430976
"330",8.43655493596056,1.84853960245411,15.024570269467,6.58801533350644,20.9617878275
"331",8.43244085629814,1.84376195245668,15.0211197601396,6.58867890384146,21.1271904761
"332",8.42838430269154,1.83904359318985,15.0177250121932,6.58934070950168,20.7998613756
"333",8.42422424413068,1.83422367616515,15.0142248120962,6.59000056796553,20.8456131922
